Source,Target,Type,id,label,timeset,weight
pr1nc355bttrcup,RaiseUpfor15,Directed,11973,,,1.0
DrumletNation,chifightfor15,Directed,11974,,,1.0
Gizmo_Era,SenWarren,Directed,11975,,,1.0
ghouri20001,mohammadshaikh_,Directed,11976,,,1.0
CCOeva,standup_kc,Directed,11978,,,1.0
WickedVeggie,fightfor15,Directed,11979,,,1.0
joecolon2011,fightfor15,Directed,11980,,,1.0
_KevB,TwitterMoments,Directed,11981,,,1.0
muffyislove88,Fusion,Directed,11982,,,1.0
b_intervention1,fightfor15,Directed,11983,,,1.0
joshjackstraw,RevDrBarber,Directed,11984,,,1.0
SkillWorks_MA,cspumb,Directed,11985,,,1.0
1FilchFelonious,KenDiesel,Directed,11986,,,1.0
MarcBrodyreal,HymieDoucheman,Directed,11987,,,1.0
KajetanCzyz,TomSteyer,Directed,11989,,,1.0
IngridRShepard,kelleycollings,Directed,11990,,,1.0
empty___spaces,DerrickQLewis,Directed,11991,,,1.0
1FilchFelonious,ProducerKen,Directed,11992,,,1.0
joke2power,greenhousenyt,Directed,11993,,,1.0
1FilchFelonious,chadbensonshow,Directed,11994,,,1.0
JJMCCABE2,SenSanders,Directed,11995,,,1.0
EWADJD_D,greenhousenyt,Directed,11996,,,1.0
CarineTanagila,earth_riot,Directed,11997,,,1.0
ProgressiveNewt,fightfor15mass,Directed,11998,,,1.0
scATX,greenhousenyt,Directed,11999,,,1.0
allman1100,SaveMain_St,Directed,12000,,,1.0
JamieEldridgeMA,CallahanForRep,Directed,12001,,,1.0
Hedonistica,ettacetera,Directed,12003,,,1.0
nicapamela,greenhousenyt,Directed,12004,,,1.0
clnfairfax,RevDrBarber,Directed,12005,,,1.0
vnieder,SenWarren,Directed,12006,,,1.0
moorehn,greenhousenyt,Directed,12007,,,1.0
negrita_mal,DerrickQLewis,Directed,12008,,,1.0
nkalamb,DerrickQLewis,Directed,12009,,,1.0
TomRiddell56,SenSanders,Directed,12010,,,1.0
mustanghead,fightfor15,Directed,12011,,,2.0
divasantamonica,MCorreaKHOU,Directed,12012,,,1.0
chicanostocracy,RevDrBarber,Directed,12013,,,1.0
KimberlyGladwin,chifightfor15,Directed,12014,,,1.0
TheKvsBShow,fightfor15,Directed,12015,,,1.0
IamBriaLenae,RevDrBarber,Directed,12016,,,1.0
pastor_o,RevDrBarber,Directed,12017,,,1.0
SemanticEarth,Fightfor15LA,Directed,12018,,,1.0
JDohertyDC35,JCL_VT,Directed,12019,,,1.0
Chantel05159921,SenSanders,Directed,12020,,,2.0
curran_marlene,Teamsters,Directed,12022,,,1.0
diana_rose_tx,DerrickQLewis,Directed,12023,,,1.0
PhillyMelville,kelleycollings,Directed,12024,,,2.0
mamoonkhan11,mohammadshaikh_,Directed,12025,,,1.0
UNITEHERE26,JCL_VT,Directed,12026,,,1.0
KingPeterking12,Teamsters,Directed,12027,,,1.0
Donaldverger,SenWarren,Directed,12028,,,1.0
DidoB308,SenWarren,Directed,12029,,,1.0
dazilmz,sierraclub,Directed,12030,,,1.0
rieInspire,fightfor15,Directed,12032,,,1.0
Glambertoo1,Show_Me15,Directed,12033,,,1.0
politics_nature,EconomicPolicy,Directed,12034,,,1.0
RobynLynnS,ChrisMurphyCT,Directed,12035,,,1.0
NewsFromRedLips,RevDrBarber,Directed,12037,,,1.0
jimhooven,EconomicPolicy,Directed,12038,,,1.0
jjoe1182,masseydaniel,Directed,12039,,,1.0
ProdigalSonSQ,masseydaniel,Directed,12040,,,1.0
Steph80335,BenjaminNorton,Directed,12041,,,1.0
flummoxedHQ,Teamsters,Directed,12042,,,1.0
ProgressiveNewt,SOPublicSchools,Directed,12043,,,1.0
Sighbrenda,RevDrBarber,Directed,12044,,,1.0
bprophetable,CastanCentre,Directed,12045,,,1.0
VirginiaInCal,Tim_Canova,Directed,12047,,,1.0
AppleForcedMeTo,Tim_Canova,Directed,12048,,,1.0
GaryKleeman,liberalsoup,Directed,12049,,,1.0
OlafFoss,BenjaminNorton,Directed,12050,,,1.0
Candi151,DerrickQLewis,Directed,12051,,,1.0
SadBeth1,Show_Me15,Directed,12052,,,1.0
justblegit,Tim_Canova,Directed,12053,,,1.0
iibarros1,DerrickQLewis,Directed,12054,,,1.0
SueParsons16,RWwatchMA,Directed,12055,,,1.0
DonnaRCooper,dpcrawf,Directed,12056,,,1.0
bwandon_win,GregAG0047,Directed,12057,,,1.0
rebeccabw,ChrisJZullo,Directed,12058,,,1.0
wzrdLILY,UFWupdates,Directed,12059,,,1.0
mldy1988,RevDrBarber,Directed,12060,,,1.0
23Ctransit,RevDrBarber,Directed,12061,,,1.0
HarlemCam,masseydaniel,Directed,12062,,,1.0
Rewire_News,fightfor15,Directed,12063,,,1.0
pahstock,ChrisJZullo,Directed,12064,,,2.0
Zaitsev1955,FightFor15PA,Directed,12065,,,1.0
AngelaTange65,TheRebelTV,Directed,12066,,,1.0
northquist,RevDrBarber,Directed,12067,,,1.0
LawyerinToronto,MNAFLCIO,Directed,12069,,,1.0
croswell_g,scrowder,Directed,12070,,,1.0
Jeff_DeLuca,jillian4council,Directed,12071,,,1.0
imakeupseattle,SenSanders,Directed,12072,,,1.0
softballscifi,ChrisJZullo,Directed,12073,,,1.0
devans00,ChrisJZullo,Directed,12074,,,2.0
allison_f_a,1alyssakang,Directed,12076,,,1.0
Donaldson2016,HeidiHarrisShow,Directed,12077,,,1.0
Alexx_DeLong,scrowder,Directed,12078,,,1.0
Canada4Bernie,RWwatchMA,Directed,12079,,,1.0
Rowdy_CaliKid,scrowder,Directed,12080,,,1.0
gael_wench,SenSanders,Directed,12081,,,1.0
Can_Skeptic_Wm,fightfor15,Directed,12082,,,1.0
Politi_QUE,DerrickQLewis,Directed,12083,,,1.0
FlutterFaery,SenWarren,Directed,12084,,,1.0
brdngresistance,RevDrBarber,Directed,12085,,,1.0
FlutterFaery,NicholsUprising,Directed,12086,,,1.0
JamieEldridgeMA,P_Pumpkinheart,Directed,12087,,,1.0
StachedMan,ChrisJZullo,Directed,12088,,,1.0
crcstpaul,EconomicPolicy,Directed,12089,,,1.0
ladybug0501,MarkRuffalo,Directed,12090,,,1.0
ElisbuddyinBalt,BaltimoreBrew,Directed,12091,,,1.0
TottenBill,RevDrBarber,Directed,12092,,,1.0
Allan322Fy,fightfor15,Directed,12093,,,1.0
KevinDe01919097,Tim_Canova,Directed,12094,,,1.0
JaredLudy1,SenSanders,Directed,12095,,,1.0
alvin_armstead,RevDrBarber,Directed,12096,,,1.0
BlkRanger21,RevDrBarber,Directed,12097,,,1.0
couponpadawan,fightfor15,Directed,12098,,,1.0
Cat_in_Florida,ChrisJZullo,Directed,12099,,,2.0
LejuanDixon,SenSanders,Directed,12100,,,1.0
JamieEldridgeMA,RWwatchMA,Directed,12101,,,1.0
TrekkerSteve,NDPKingston,Directed,12102,,,1.0
davitxyz,fightfor15,Directed,12103,,,1.0
Soupthemighty,EconomicPolicy,Directed,12104,,,1.0
cheddabomb09,KristinBTate,Directed,12105,,,1.0
theoethicist,RevDrBarber,Directed,12106,,,1.0
DebAnthony,SenSanders,Directed,12107,,,1.0
Tanya_USA,Billright50,Directed,12108,,,1.0
tnindy09,RevDrBarber,Directed,12109,,,1.0
AguiaV,ATLRaiseUp,Directed,12111,,,1.0
MlleIsabelH,RevDrBarber,Directed,12112,,,1.0
theoethicist,EconomicPolicy,Directed,12113,,,1.0
Charif_75,EconomicPolicy,Directed,12114,,,1.0
mootmonkee,fightfor15,Directed,12115,,,3.0
TerranceOmar,DerrickQLewis,Directed,12116,,,1.0
Durhamight,jillian4council,Directed,12117,,,1.0
IFPTE,EconomicPolicy,Directed,12118,,,1.0
M_H_N_1,SenSanders,Directed,12119,,,2.0
JohnnyV621,TheMarkRomano,Directed,12120,,,1.0
AFLCIOGlobal,AFLCIO,Directed,12121,,,1.0
SPCYorkRegion,23456lbx,Directed,12122,,,1.0
Chess_SEA_bro,UR_Ninja,Directed,12123,,,1.0
SaucedUpSTOKES,DerenicByrd,Directed,12124,,,1.0
LeHah,DerrickQLewis,Directed,12125,,,1.0
drDendere,SenSanders,Directed,12126,,,1.0
EllenAustin4,RoseAnnDeMoro,Directed,12127,,,1.0
emilymoonlight,ATLRaiseUp,Directed,12128,,,1.0
jalenwilson34,RevDrBarber,Directed,12130,,,1.0
PierceHank,Latinos4Bernie,Directed,12131,,,1.0
bailabomba,RevDrBarber,Directed,12132,,,1.0
danielc2010,Patriot18D,Directed,12133,,,1.0
Czar_LB,DerrickQLewis,Directed,12134,,,1.0
Wildeboar,fightfor15,Directed,12135,,,3.0
AguiaV,emilymoonlight,Directed,12137,,,1.0
NovemberWarmth,DerrickQLewis,Directed,12138,,,1.0
Broom_Kevin,RevDrBarber,Directed,12139,,,1.0
Fydsy,chifightfor15,Directed,12140,,,1.0
PennilessChild,DerrickQLewis,Directed,12141,,,1.0
Fydsy,fightfor15texas,Directed,12142,,,1.0
labetitxu,MarkRuffalo,Directed,12144,,,1.0
samcro1882,fightfor15texas,Directed,12145,,,1.0
TUCManchester,fightfor15,Directed,12146,,,2.0
TUCManchester,fightfor15texas,Directed,12147,,,1.0
HammerToeShark,SenSanders,Directed,12148,,,1.0
TUCManchester,chifightfor15,Directed,12149,,,1.0
ThePr0letariat,chifightfor15,Directed,12150,,,1.0
wordaway,mohammadshaikh_,Directed,12152,,,1.0
thatgrandmalife,ShaivaughnC,Directed,12153,,,1.0
TerreBehlog,tomborelli,Directed,12154,,,1.0
TUCManchester,Detroit_15,Directed,12155,,,1.0
JDV2_R6,TheMarkRomano,Directed,12156,,,1.0
ChristineAdams3,DerrickQLewis,Directed,12157,,,1.0
JennaGermain,rooprajfox2,Directed,12158,,,1.0
DuchessVic2,chifightfor15,Directed,12159,,,1.0
asharp765,RevDrBarber,Directed,12160,,,1.0
DuchessVic2,fightfor15,Directed,12161,,,1.0
RTamez64,scrowder,Directed,12162,,,1.0
UnionWorkerNY,AFLCIO,Directed,12163,,,2.0
DiverseTerps,RevDrBarber,Directed,12164,,,1.0
foreverfocused,RevDrBarber,Directed,12165,,,1.0
thenefariousimp,RevDrBarber,Directed,12166,,,1.0
AlaynaHronek,fightfor15,Directed,12167,,,1.0
Spirit_Ministry,UR_Ninja,Directed,12169,,,1.0
Artistica23,ChrisJZullo,Directed,12170,,,2.0
jrgaillot,jgsf1987,Directed,12171,,,1.0
mngrandma2,RevDrBarber,Directed,12173,,,1.0
wilsonhartgrove,RevDrBarber,Directed,12174,,,1.0
tomiaddis,DerrickQLewis,Directed,12175,,,1.0
rawrage,ProducerKen,Directed,12176,,,1.0
kylegblack,ProducerKen,Directed,12177,,,1.0
MamaBearTo2,rooprajfox2,Directed,12178,,,1.0
susanledrew,MoveOn,Directed,12179,,,1.0
Bonjovi82989041,TheMarkRomano,Directed,12180,,,1.0
goodwilwin12,ChrisJZullo,Directed,12181,,,1.0
bstnfan12,fightfor15,Directed,12182,,,1.0
UnionWorkerNY,fightfor15,Directed,12183,,,5.0
gageforever,DerrickQLewis,Directed,12184,,,1.0
Sherif_Way,RT_America,Directed,12185,,,1.0
jones_gp,DerrickQLewis,Directed,12186,,,1.0
peterjaques04,fightfor15,Directed,12187,,,2.0
dnar_nya,DemSocialists,Directed,12188,,,2.0
Bibicheu,SenSanders,Directed,12189,,,1.0
puppycircus,MikePrysner,Directed,12190,,,1.0
matsmoldskred,SenSanders,Directed,12191,,,1.0
sethgoldstein,fightfor15,Directed,12192,,,1.0
sethgoldstein,chifightfor15,Directed,12193,,,1.0
princechimaobim,Tinawanis,Directed,12194,,,1.0
sunshiij890,SenSanders,Directed,12195,,,1.0
scottsteere,EconomicPolicy,Directed,12196,,,1.0
raschneiderman,SEIU521,Directed,12197,,,1.0
andr3wGeltz,fightfor15,Directed,12198,,,1.0
fernphilpott,DerrickQLewis,Directed,12199,,,1.0
browndog46219,SenSanders,Directed,12200,,,1.0
ladybug0501,BernieCrats1,Directed,12201,,,5.0
RyanNeilArnold,RevDrBarber,Directed,12202,,,1.0
Gremlinbroom,RaiseUpfor15,Directed,12203,,,2.0
Gremlinbroom,FF15ChildCare,Directed,12204,,,1.0
sweetsag1,masseydaniel,Directed,12205,,,1.0
Laffincrow,UR_Ninja,Directed,12206,,,1.0
raschneiderman,jwilsonNYC,Directed,12207,,,1.0
scottsteere,fightfor15,Directed,12208,,,2.0
supersexysarahy,SenSanders,Directed,12209,,,1.0
watson_phillis,DerrickQLewis,Directed,12210,,,1.0
SusanMa90490678,TheMarkRomano,Directed,12211,,,1.0
bryanhambley1,EconomicPolicy,Directed,12212,,,1.0
raschneiderman,RevDrBarber,Directed,12214,,,1.0
GazNorris15,emilymoonlight,Directed,12215,,,4.0
OurContract,EconomicPolicy,Directed,12216,,,1.0
raschneiderman,EduRightsNow,Directed,12217,,,1.0
patweekay,SenSanders,Directed,12218,,,1.0
MyNamesNotTerry,DemSocialists,Directed,12219,,,1.0
OurContract,SenWarren,Directed,12220,,,1.0
AnthonyCraigBon,LauraKMM,Directed,12222,,,1.0
mrgus27_b,MoveOn,Directed,12223,,,6.0
mw4reds,commondreams,Directed,12225,,,1.0
MizRacy,standup_kc,Directed,12226,,,1.0
HU_LRosi,Show_Me15,Directed,12228,,,1.0
Rita71959,fightfor15,Directed,12229,,,3.0
AmplyKitchen,FastFoodForward,Directed,12230,,,1.0
PoeticAntics,masseydaniel,Directed,12231,,,1.0
StaceyK75,misszanette,Directed,12232,,,1.0
vjf6122,standup_kc,Directed,12234,,,1.0
myofb13,1alyssakang,Directed,12236,,,1.0
myofb13,Fightfor15LA,Directed,12237,,,1.0
TLBryant90,USATODAYcollege,Directed,12238,,,1.0
OurContract,DemSocialists,Directed,12239,,,1.0
TLBryant90,EBONYMag,Directed,12240,,,1.0
MatuaJustin,fightfor15,Directed,12241,,,1.0
Witch_Burner,pedos4trump,Directed,12242,,,1.0
Stretford_Red86,fightfor15,Directed,12243,,,1.0
S0LUS,pedos4trump,Directed,12244,,,1.0
Snapandbud,RevDrBarber,Directed,12245,,,1.0
HillaryzMyHmgrl,RevDrBarber,Directed,12246,,,1.0
OurContract,DerrickQLewis,Directed,12247,,,1.0
his40thieves,Tim_Canova,Directed,12248,,,1.0
edisonqv,scrowder,Directed,12249,,,1.0
mnxmoosi,RoseAnnDeMoro,Directed,12250,,,1.0
SublimeSnob,SenSanders,Directed,12251,,,1.0
KubeJ9,RevDrBarber,Directed,12252,,,1.0
JoshuaDaCat,RoseAnnDeMoro,Directed,12253,,,1.0
gary_cardio1501,twitt3rpoll,Directed,12255,,,1.0
991PLRFM,ChazandAJ,Directed,12256,,,1.0
Dream_itBe_it,RevDrBarber,Directed,12257,,,1.0
jackhammer3853,RevDrBarber,Directed,12258,,,1.0
mootmonkee,DemSocialists,Directed,12259,,,3.0
myofb13,RoseAnnDeMoro,Directed,12260,,,1.0
callalmighty98,DerrickQLewis,Directed,12261,,,1.0
phosphor8383,Fightfor15LA,Directed,12262,,,1.0
jodimac22,DerrickQLewis,Directed,12263,,,1.0
CWAGeorge,CesarCWA,Directed,12264,,,1.0
ladybug0501,DerrickQLewis,Directed,12265,,,1.0
ladybug0501,RaiseUpfor15,Directed,12266,,,3.0
Dream_itBe_it,DerrickQLewis,Directed,12267,,,1.0
markwayne143,Tim_Canova,Directed,12268,,,1.0
panchovilla9999,RevDrBarber,Directed,12269,,,1.0
gmoore227,acbowen,Directed,12270,,,1.0
sherrilee7,RevDrBarber,Directed,12271,,,1.0
jimboazil,twitt3rpoll,Directed,12272,,,1.0
MichaelRWest1,twitt3rpoll,Directed,12273,,,1.0
Amuoralzg,JessLivMo,Directed,12274,,,1.0
bcombs37,DerrickQLewis,Directed,12275,,,1.0
FemalesRPeople2,RevDrBarber,Directed,12276,,,1.0
hurlgirl,RevDrBarber,Directed,12277,,,1.0
gmoore227,Show_Me15,Directed,12278,,,1.0
ChaplainD13,rooprajfox2,Directed,12279,,,1.0
kouturekupcake,mnnoc,Directed,12280,,,1.0
NB2147832,SenSanders,Directed,12281,,,1.0
KimberMedley,RevDrBarber,Directed,12282,,,1.0
hadejiabri,RaiseUpfor15,Directed,12283,,,1.0
unccat,RevDrBarber,Directed,12284,,,1.0
returntomagenta,RevDrBarber,Directed,12285,,,1.0
wrappingline,fightfor15,Directed,12286,,,1.0
TomBetzNY,EconomicPolicy,Directed,12287,,,1.0
onetoughmother1,RevDrBarber,Directed,12288,,,1.0
winsomebulldog,danmsnyder,Directed,12289,,,1.0
kateloving,DerrickQLewis,Directed,12290,,,1.0
vissarionovich2,FastfoodRights,Directed,12291,,,1.0
AudioNet_9,DerrickQLewis,Directed,12292,,,1.0
Snarkolicious,RevDrBarber,Directed,12293,,,1.0
uoz533,SenWarren,Directed,12294,,,1.0
puzzlecrazy,PubliusMaximo,Directed,12295,,,1.0
sommelier50,RevDrBarber,Directed,12296,,,1.0
sicusoc,rooprajfox2,Directed,12297,,,1.0
FrancineClay,NorCalFF15,Directed,12298,,,1.0
tonkssimon,RevDrBarber,Directed,12299,,,1.0
tedthebear79,RaiseUpfor15,Directed,12300,,,1.0
nanosecond0,aequitas1500,Directed,12301,,,1.0
kelly_ramy,MSMQuestioner,Directed,12302,,,1.0
powerofjuan,DerrickQLewis,Directed,12303,,,1.0
HRH_Sir_Loin,Tim_Canova,Directed,12304,,,1.0
alioti,IndustriALL_GU,Directed,12305,,,2.0
SallyDwFisher,EconomicPolicy,Directed,12307,,,2.0
Bobheyou,Show_Me15,Directed,12308,,,1.0
DonKinser,WilkowMajority,Directed,12309,,,1.0
FemalesRPeople2,Show_Me15,Directed,12310,,,1.0
mconway70,M_Star_Online,Directed,12311,,,1.0
MaryBee77,darshancampos,Directed,12312,,,1.0
InventingLiz,RWwatchMA,Directed,12313,,,1.0
uoz533,MOJwJ,Directed,12314,,,1.0
Suxit,SenSherrodBrown,Directed,12315,,,1.0
goddesslaney,GatorsEite23,Directed,12316,,,1.0
MAlanRyg,ryanstopera,Directed,12317,,,1.0
iServe_iLead,RevDrBarber,Directed,12318,,,1.0
MyLoveT1977,Patriot18D,Directed,12319,,,1.0
_kuball_,marina_catucci,Directed,12320,,,1.0
BoccaJim,fightfor15,Directed,12321,,,2.0
FlintMI1,NorCalFF15,Directed,12322,,,1.0
BoccaJim,Diszident,Directed,12323,,,1.0
BoccaJim,ATLRaiseUp,Directed,12324,,,1.0
FlintMI1,Show_Me15,Directed,12325,,,1.0
FlintMI1,GoodAirports,Directed,12326,,,1.0
BoccaJim,DerrickQLewis,Directed,12327,,,1.0
BoccaJim,RevDrBarber,Directed,12328,,,1.0
PamelaRoyce,Rav_Mike,Directed,12329,,,1.0
BoccaJim,EconomicPolicy,Directed,12330,,,1.0
BoccaJim,ChrisJZullo,Directed,12331,,,1.0
BoccaJim,SenWarren,Directed,12332,,,1.0
PamelaRoyce,NorCalFF15,Directed,12333,,,1.0
JulieKerton,ChrisMurphyCT,Directed,12335,,,1.0
mv4hillary,MSMQuestioner,Directed,12336,,,1.0
BoccaJim,GoodAirports,Directed,12337,,,3.0
Cybrarian64,M_Star_Online,Directed,12338,,,1.0
BoccaJim,Show_Me15,Directed,12339,,,6.0
BoccaJim,NorCalFF15,Directed,12340,,,8.0
PamelaRoyce,chifightfor15,Directed,12342,,,1.0
kiwiwang5,TheMarkRomano,Directed,12343,,,1.0
BoccaJim,FF15ChildCare,Directed,12344,,,1.0
BoccaJim,Fightfor15LA,Directed,12345,,,1.0
BoccaJim,chifightfor15,Directed,12346,,,1.0
BoccaJim,Rav_Mike,Directed,12351,,,1.0
BoccaJim,masseydaniel,Directed,12352,,,1.0
BoccaJim,DCLabor,Directed,12354,,,1.0
SnrWayne1,IndustriALL_GU,Directed,12355,,,1.0
BoccaJim,15andaUnion,Directed,12356,,,1.0
BoccaJim,RaiseUpfor15,Directed,12357,,,8.0
zebralife2002,StocksAlotTEMP,Directed,12358,,,1.0
Forbrydelsenfan,bad_bad_bernie,Directed,12359,,,2.0
BoccaJim,FightFor15PA,Directed,12360,,,1.0
BoccaJim,FightFor15FL,Directed,12364,,,1.0
BoccaJim,UFWupdates,Directed,12370,,,1.0
frostymeimeis,fightfor15,Directed,12371,,,1.0
fivealivebysh5,chifightfor15,Directed,12373,,,1.0
SHallDC78,UAW,Directed,12375,,,1.0
KimLafreak,SenSanders,Directed,12377,,,1.0
BoccaJim,standup_kc,Directed,12380,,,1.0
BoccaJim,fox4kc,Directed,12381,,,1.0
BoccaJim,Norah_Dooley,Directed,12383,,,1.0
LAG0802,RevDrBarber,Directed,12384,,,1.0
BoccaJim,PLANevada,Directed,12385,,,1.0
BoccaJim,LauraKMM,Directed,12386,,,1.0
SHallDC78,AFLCIO,Directed,12387,,,1.0
SpartansInRome,chifightfor15,Directed,12389,,,2.0
moin_dxb,mohammadshaikh_,Directed,12391,,,1.0
iamscotty4u,Tim_Canova,Directed,12392,,,1.0
postmacourtney,SenSanders,Directed,12393,,,1.0
marikoukoumafka,koskovora,Directed,12394,,,1.0
btcpajs,SenWarren,Directed,12395,,,1.0
karnathja,SenSanders,Directed,12396,,,1.0
TeamstersJC16,RepJoseSerrano,Directed,12397,,,1.0
Kuif007,fightfor15,Directed,12398,,,2.0
TrautCarol,SenSanders,Directed,12399,,,1.0
FUNNAGAN,RoseAnnDeMoro,Directed,12400,,,1.0
thick95,RWwatchMA,Directed,12401,,,1.0
theMikeSullivan,fightfor15,Directed,12402,,,1.0
SCPOUSNRET,somethingldsay,Directed,12403,,,1.0
thick95,4n0nc47,Directed,12404,,,1.0
joecolon2011,EconomicPolicy,Directed,12405,,,1.0
David4Irons,scrowder,Directed,12406,,,1.0
bacinaustin,greenhousenyt,Directed,12407,,,1.0
AblokeimetAus,jasiri_x,Directed,12408,,,1.0
imran7075,mohammadshaikh_,Directed,12409,,,1.0
Calderbank,fightfor15,Directed,12410,,,1.0
putinontheritz,EconomicPolicy,Directed,12411,,,1.0
kymbco,CastanCentre,Directed,12412,,,1.0
Caseysprout,SenSanders,Directed,12413,,,2.0
BellwetherLV,PLANevada,Directed,12414,,,1.0
LesaWilbert,1alyssakang,Directed,12415,,,1.0
DrErikaBullock,RevDrBarber,Directed,12416,,,1.0
CitizenSpencer,1alyssakang,Directed,12417,,,1.0
cant_king,fightfor15,Directed,12418,,,1.0
Athenderson,SenSanders,Directed,12419,,,1.0
gra_loya,Fightfor15LA,Directed,12420,,,1.0
LesaWilbert,MrPapiChulo2U,Directed,12421,,,1.0
Athenderson,The_Gambit,Directed,12422,,,1.0
awriterisfine,SenSanders,Directed,12423,,,1.0
zansari8,fightfor15,Directed,12424,,,1.0
Uuneya,EconomicPolicy,Directed,12425,,,1.0
Toronto_Bot,DBrabblerouser,Directed,12426,,,1.0
BellwetherLV,TheTomGeorge,Directed,12427,,,1.0
Uuneya,chifightfor15,Directed,12428,,,1.0
whoisjakeem,DerrickQLewis,Directed,12429,,,1.0
peterdrysdale1,TheMarkRomano,Directed,12430,,,1.0
DivaStyleCoach,EricShapiro3,Directed,12431,,,1.0
Rafles63,deysyreportera,Directed,12432,,,1.0
Resistance_Cafe,RoseAnnDeMoro,Directed,12433,,,1.0
clackermom,SenSanders,Directed,12434,,,1.0
JanieceStaton,RoseAnnDeMoro,Directed,12435,,,3.0
DeniseSimone65,ryanstopera,Directed,12436,,,1.0
MarieJenkins10,UR_Ninja,Directed,12437,,,4.0
abanksharris,DerrickQLewis,Directed,12438,,,1.0
SarahJaneGlynn,RevDrBarber,Directed,12439,,,1.0
34dicsal,RevDrBarber,Directed,12440,,,1.0
iswearistopped,Fightfor15LA,Directed,12441,,,1.0
iamrtc,fightfor15,Directed,12442,,,1.0
fivealivebysh5,RevDrBarber,Directed,12443,,,1.0
IlQuintoStato,BuzzFeedNews,Directed,12444,,,1.0
SenWarren2020,MrPapiChulo2U,Directed,12445,,,1.0
progressivepush,RoseAnnDeMoro,Directed,12446,,,1.0
34dicsal,SenWarren,Directed,12447,,,1.0
PresidentLucero,SenSanders,Directed,12448,,,1.0
34dicsal,JamieEldridgeMA,Directed,12449,,,1.0
Blkisbeautiful,DerrickQLewis,Directed,12450,,,1.0
iamDMiller,ajplus,Directed,12451,,,1.0
razzzmat,standup_kc,Directed,12452,,,1.0
34dicsal,Show_Me15,Directed,12453,,,1.0
Padandpeggy,ShaivaughnC,Directed,12454,,,1.0
SUgcares,ChrisJZullo,Directed,12455,,,1.0
alliemorgiemom,RevDrBarber,Directed,12456,,,1.0
pconstantian,EconomicPolicy,Directed,12457,,,1.0
iamProvincetown,fightfor15,Directed,12458,,,1.0
peevanduaaaa,Show_Me15,Directed,12459,,,1.0
brown60076,ChrisJZullo,Directed,12460,,,1.0
LilShawteeBaby,SenSanders,Directed,12461,,,1.0
Rocky28447,SenSanders,Directed,12462,,,1.0
leonidasmujahid,chifightfor15,Directed,12463,,,1.0
DJohnson23_,DerrickQLewis,Directed,12464,,,1.0
brown60076,OmanReagan,Directed,12465,,,1.0
z_s_s_s,IndustriALL_GU,Directed,12466,,,1.0
rasssalgc,DerrickQLewis,Directed,12467,,,1.0
alisonbuckley,SenSanders,Directed,12468,,,3.0
ocMikeP,MattWalshBlog,Directed,12469,,,1.0
jsmith28998,EricShapiro3,Directed,12471,,,1.0
AudetteFulson,IndustriALL_GU,Directed,12472,,,1.0
Bucwild71,RevDrBarber,Directed,12473,,,1.0
unido_en_lucha,chifightfor15,Directed,12474,,,4.0
Ruudkuin,standup_kc,Directed,12475,,,1.0
newlinla,Fightfor15LA,Directed,12476,,,1.0
Ruudkuin,RevDrBarber,Directed,12477,,,1.0
AnyimMoore,RoseAnnDeMoro,Directed,12478,,,1.0
MarCassella,DerrickQLewis,Directed,12479,,,1.0
breadincast,greenhousenyt,Directed,12480,,,2.0
Royameadow,SenSanders,Directed,12481,,,1.0
Pork_Sword_,TheMichaelRock,Directed,12482,,,1.0
annamlkelly,Latinos4Bernie,Directed,12483,,,1.0
BaylorSheralyn,RevDrBarber,Directed,12484,,,1.0
Typhonatemybaby,jobhaver,Directed,12485,,,1.0
salehw,chifightfor15,Directed,12486,,,1.0
Pinchefucker,chifightfor15,Directed,12487,,,1.0
uniglobalunion,IndustriALL_GU,Directed,12488,,,1.0
Vernaculidade,RevDrBarber,Directed,12489,,,1.0
Ruralrighton,jobhaver,Directed,12490,,,1.0
ShayRaiZ,standup_kc,Directed,12491,,,1.0
TexasYankee001,SarCatStyX,Directed,12492,,,1.0
Lilac671,PCsBeard,Directed,12493,,,1.0
CarlAntoine,RoseAnnDeMoro,Directed,12494,,,1.0
maxmythBlueGree,RevDrBarber,Directed,12495,,,1.0
artnmuzic,RaiseUpfor15,Directed,12496,,,1.0
slumberweave,TheNewThinker,Directed,12497,,,1.0
blueyedragon11,bad_bad_bernie,Directed,12498,,,1.0
DWilloughy,RevDrBarber,Directed,12499,,,1.0
moeosman7,SenSanders,Directed,12500,,,3.0
SaysSheToday,RevDrBarber,Directed,12503,,,1.0
mandaplz91,SenSanders,Directed,12504,,,1.0
lovehope,Show_Me15,Directed,12505,,,1.0
caprafan,DemSocialists,Directed,12506,,,1.0
mclong69,SenSanders,Directed,12507,,,1.0
politicachange,SenSanders,Directed,12508,,,1.0
anj_broseph,chifightfor15,Directed,12509,,,1.0
GlobalNomads1,EconomicPolicy,Directed,12511,,,1.0
DOJSuedFerguson,RWwatchMA,Directed,12512,,,1.0
caprafan,Latinos4Bernie,Directed,12513,,,1.0
caprafan,democracynow,Directed,12514,,,1.0
flensomatic,EconomicPolicy,Directed,12515,,,1.0
caprafan,SenSanders,Directed,12516,,,1.0
DOJSuedFerguson,4n0nc47,Directed,12517,,,2.0
caprafan,TheNewThinker,Directed,12518,,,1.0
