id,label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum
rossmatican,rossmatican,,0,1,1,0.0,1.0,1.0,14.0,0.20006747638326586,0.2386107053897944,0.0,0,0,23054
gmwiseone,gmwiseone,,0,3,3,0.0,4.0,4.0,14.0,0.2077922077922078,0.25642447829947757,0.0,0,0,23055
Pheebespins,Pheebespins,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23056
TeresaMeyer2016,TeresaMeyer2016,,0,1,1,0.0,1.0,1.0,14.0,0.2106761565836299,0.25946501884001816,0.0,0,0,23057
Kgasca24,Kgasca24,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,23058
HoneyMLE,HoneyMLE,,0,2,2,0.0,2.0,2.0,14.0,0.20190023752969122,0.24415118961337398,0.0,0,0,23059
bruins4thecup,bruins4thecup,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23060
melanyelw,melanyelw,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23061
TheFreedomFan,TheFreedomFan,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23062
braden_rose,braden_rose,,0,2,2,0.0,2.0,2.0,14.0,0.2032967032967033,0.24537637662637599,0.0,0,0,23063
NNUS,NNUS,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23064
cwferris,cwferris,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23065
tinskanix,tinskanix,,0,1,1,0.0,1.0,1.0,14.0,0.2089657606777268,0.2558091308091301,0.0,0,0,23066
keansburgirl67,keansburgirl67,,0,1,1,0.0,1.0,1.0,14.0,0.20441988950276244,0.24519941394941344,0.0,0,0,23067
_alenabritt_,_alenabritt_,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23068
danl_al_hughs,danl_al_hughs,,0,1,1,0.0,1.0,1.0,13.0,0.2116553450125134,0.24926486801486772,0.0,0,0,23069
dwc7719,dwc7719,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23070
wyyyyys,wyyyyys,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,23071
of1heart1mind,of1heart1mind,,0,1,1,0.0,1.0,1.0,13.0,0.1195959595959596,0.13406825438075512,0.0,17,0,23072
Thecolorofdirt,Thecolorofdirt,,0,3,3,0.0,3.0,3.0,14.0,0.20259651520327981,0.24465342601936135,0.0,0,0,23073
gsanroman2,gsanroman2,,0,1,1,0.0,1.0,1.0,14.0,0.2089657606777268,0.2558091308091301,0.0,0,0,23074
RafaelleFlowers,RafaelleFlowers,,0,1,1,0.0,1.0,1.0,14.0,0.19805955168952827,0.23615420802920764,0.0,0,0,23075
EndRapeAtWork,EndRapeAtWork,,7,3,10,11.0,4.0,15.0,13.0,0.246558197747184,0.3223721568899236,1815.8412346327118,0,0,324
millmr,millmr,,0,1,1,0.0,1.0,1.0,14.0,0.19826724425191602,0.2362800411539904,0.0,0,0,23076
jkp17,jkp17,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23077
jules9293,jules9293,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23078
ouchstopthat,ouchstopthat,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23079
HeffronJean,HeffronJean,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23080
micchiato,micchiato,,0,6,6,0.0,8.0,8.0,13.0,0.25320786997433703,0.33499524124524177,0.0,0,0,23081
girl4Trump,girl4Trump,,0,4,4,0.0,4.0,4.0,13.0,0.11988659376265695,0.1377683830808838,0.0,17,0,23082
RayDHull,RayDHull,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,23083
RAYELLIS11,RAYELLIS11,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,23084
JoeAtomix,JoeAtomix,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23085
david_maschue,david_maschue,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23086
molratty,molratty,,0,1,1,0.0,1.0,1.0,2.0,0.6666666666666666,0.75,0.0,17,0,23087
UAWUCLA,UAWUCLA,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23088
Kurrrrrra,Kurrrrrra,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23089
PrattlingProse,PrattlingProse,,1,1,2,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0,0,1494
Morbius40,Morbius40,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23090
Hankin57,Hankin57,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23091
gorenflo_s,gorenflo_s,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23092
Dr_mcj,Dr_mcj,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23093
MargieTLawlor,MargieTLawlor,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23094
JChonga,JChonga,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23095
MrJamesManley,MrJamesManley,,0,1,1,0.0,1.0,1.0,2.0,0.6666666666666666,0.75,0.0,0,0,23096
thecalifaskid,thecalifaskid,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23097
mahyarsorour,mahyarsorour,,0,3,3,0.0,5.0,5.0,14.0,0.2012215812690872,0.24375404434426304,0.0,0,0,23099
Joseph_Bailey15,Joseph_Bailey15,,0,1,1,0.0,1.0,1.0,2.0,0.5454545454545454,0.5833333333333334,0.0,17,0,23100
CrypticPsypher,CrypticPsypher,,0,1,1,0.0,1.0,1.0,13.0,0.1195959595959596,0.13406825438075512,0.0,17,0,23101
lclowery,lclowery,,0,1,1,0.0,1.0,1.0,14.0,0.19952814290529153,0.23911028911028873,0.0,0,0,23102
rickchisa,rickchisa,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23103
alisonmawright,alisonmawright,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,23104
jasunmark,jasunmark,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23105
LOSFARIAS,LOSFARIAS,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23106
philipsgma,philipsgma,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23107
RadioaktivMilan,RadioaktivMilan,,0,1,1,0.0,1.0,1.0,14.0,0.19826724425191602,0.2362800411539904,0.0,0,0,23108
MsPayne1,MsPayne1,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23109
copperbite,copperbite,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23110
SportTalkBrian,SportTalkBrian,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,17,0,23111
littleannieb,littleannieb,,0,3,3,0.0,3.0,3.0,15.0,0.17080207732256203,0.20010746573246657,0.0,0,0,23112
ankurattan,ankurattan,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23113
Nitetrain_1,Nitetrain_1,,0,3,3,0.0,3.0,3.0,2.0,0.6153846153846154,0.6875,0.0,17,0,23114
bryne,bryne,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23115
catdomino,catdomino,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,23116
toxicReach,toxicReach,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23117
JOJO774,JOJO774,,0,1,1,0.0,1.0,1.0,15.0,0.16870903391279568,0.19348477160977243,0.0,0,0,23118
NightIsMyFr1end,NightIsMyFr1end,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,23119
pablod,pablod,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23120
SarSoCal,SarSoCal,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23121
Undine_Idol,Undine_Idol,,0,1,1,0.0,1.0,1.0,14.0,0.20267031838411503,0.24394056581556525,0.0,0,0,23122
iamhenrydavisjr,iamhenrydavisjr,,0,1,1,0.0,1.0,1.0,14.0,0.19812583668005354,0.23635128010127973,0.0,0,0,23123
RioSlade,RioSlade,,0,8,8,0.0,9.0,9.0,13.0,0.2503155237694573,0.3320816998127927,0.0,0,0,23124
cyndibooth,cyndibooth,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23125
pennysmith203,pennysmith203,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23126
BondChelseaBond,BondChelseaBond,,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1493
ReneeNWhitfield,ReneeNWhitfield,,0,12,12,0.0,13.0,13.0,14.0,0.2170571010248902,0.28101012721586016,0.0,0,0,23127
Wilfreyfrey,Wilfreyfrey,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23128
ardonjess,ardonjess,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,23129
CyrusHicks3,CyrusHicks3,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23130
inklesstales,inklesstales,,0,1,1,0.0,1.0,1.0,16.0,0.1481388958281289,0.16619221372594115,0.0,0,0,23131
Verlie12,Verlie12,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23132
ColeLabont,ColeLabont,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23133
zigahzagah,zigahzagah,,0,2,2,0.0,2.0,2.0,13.0,0.24625623960066556,0.3208422489672492,0.0,0,0,23134
HickoryStonewal,HickoryStonewal,,0,1,1,0.0,1.0,1.0,13.0,0.1195959595959596,0.13406825438075512,0.0,17,0,23135
dvernychuk,dvernychuk,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23136
Joecialist,Joecialist,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23137
stackofheaps,stackofheaps,,0,2,2,0.0,2.0,2.0,15.0,0.1732513901082821,0.20277732308982382,0.0,0,0,23138
mistletoemcavoy,mistletoemcavoy,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23139
SRKENNEDY64,SRKENNEDY64,,0,1,1,0.0,1.0,1.0,13.0,0.1195959595959596,0.13406825438075512,0.0,17,0,23140
Presidentrjw84,Presidentrjw84,,0,1,1,0.0,1.0,1.0,3.0,0.5,0.611111111111111,0.0,0,0,23141
ClassWarfare123,ClassWarfare123,,0,3,3,0.0,3.0,3.0,14.0,0.20427881297446515,0.24893573956073897,0.0,0,0,23142
MAurelius161180,MAurelius161180,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23143
sturgeongal,sturgeongal,,0,1,1,0.0,1.0,1.0,14.0,0.19759679572763686,0.23514069451569414,0.0,0,0,23144
mwalls118,mwalls118,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,23145
ChatDroulant,ChatDroulant,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23146
rana_kavi,rana_kavi,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23147
EGNolan,EGNolan,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23148
CarolinemUSMC,CarolinemUSMC,,0,1,1,0.0,1.0,1.0,13.0,0.1195959595959596,0.13406825438075512,0.0,17,0,23149
bama___,bama___,,0,1,1,0.0,1.0,1.0,2.0,0.5454545454545454,0.5833333333333334,0.0,17,0,23150
buugaas,buugaas,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23151
thebordoto,thebordoto,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,23152
Sal010254,Sal010254,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23153
SaltBox14,SaltBox14,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,23154
ShawnPolit,ShawnPolit,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23155
JeffM29,JeffM29,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23156
97thmonkey,97thmonkey,,0,1,1,0.0,1.0,1.0,15.0,0.16870903391279568,0.19348477160977243,0.0,0,0,23157
sarabronin,sarabronin,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23158
CyCl4ne,CyCl4ne,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23159
Adygon1,Adygon1,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23160
sickola_tesla,sickola_tesla,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23161
carlaschoonove2,carlaschoonove2,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23162
OmahaDSA,OmahaDSA,,0,2,2,0.0,2.0,2.0,14.0,0.20867113147691224,0.2572972260472253,0.0,0,0,23163
fakhuma,fakhuma,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23164
blvckjuju,blvckjuju,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,23165
FritzColburn,FritzColburn,,0,1,1,0.0,1.0,1.0,3.0,0.5,0.611111111111111,0.0,0,0,23166
dddell96,dddell96,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23167
shabby_sammy666,shabby_sammy666,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23168
Ben_Stotler,Ben_Stotler,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23169
Alex_In_Black_,Alex_In_Black_,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23170
FarzadForPeace,FarzadForPeace,,0,2,2,0.0,2.0,2.0,14.0,0.20757363253856942,0.25501682064181996,0.0,0,0,23171
Piker73,Piker73,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,17,0,23173
suaveadonis,suaveadonis,,0,8,8,0.0,8.0,8.0,14.0,0.2159795695001824,0.2783960033960026,0.0,0,0,23174
ReiswigR,ReiswigR,,0,5,5,0.0,5.0,5.0,14.0,0.22197225346831645,0.2867494461244453,0.0,0,0,23175
richardzoer,richardzoer,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23176
BWSchank,BWSchank,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23177
wayoflifesearch,wayoflifesearch,,0,1,1,0.0,1.0,1.0,14.0,0.19766666666666666,0.2350252239796924,0.0,0,0,23178
PatriciaOswalt,PatriciaOswalt,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23179
kellishale,kellishale,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23180
PaddyntonMoon,PaddyntonMoon,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23181
Ibutterfly34,Ibutterfly34,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,23182
jideyusuf,jideyusuf,,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,22
louis72,louis72,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23183
gogheny1,gogheny1,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23184
PennyWriter,PennyWriter,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23185
starkalark86,starkalark86,,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17,0,23172
Seanalodon,Seanalodon,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23186
kkeerry,kkeerry,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23187
JustinBrannan,JustinBrannan,,46,2,48,49.0,2.0,51.0,14.0,0.21099607283113173,0.2611166798984051,27878.477396364015,0,0,324
mmerlin89,mmerlin89,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23188
Tifferatti,Tifferatti,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23189
mlreed1956,mlreed1956,,0,1,1,0.0,1.0,1.0,5.0,0.38095238095238093,0.4729166666666667,0.0,17,0,23190
McAkins,McAkins,,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1490
KGB_Agent9347,KGB_Agent9347,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23191
kellinkeller,kellinkeller,,0,2,2,0.0,2.0,2.0,14.0,0.200202565833896,0.23973493248366726,0.0,0,0,23192
touchdown_c_hox,touchdown_c_hox,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23193
Bee4graceDebra,Bee4graceDebra,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,170,165,23194
addhdgamer,addhdgamer,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,23195
AmWorkFamilies,AmWorkFamilies,,0,1,1,0.0,1.0,1.0,14.0,0.21279654924514738,0.2636719042969037,0.0,0,0,23196
RedRio100,RedRio100,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23197
junegillam,junegillam,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23198
cnew2015,cnew2015,,0,1,1,0.0,1.0,1.0,2.0,0.6666666666666666,0.75,0.0,17,0,23199
dianasbird,dianasbird,,0,1,1,0.0,1.0,1.0,15.0,0.17340363210310486,0.20190457534207593,0.0,0,0,23200
ImAMexiCan_85,ImAMexiCan_85,,0,1,1,0.0,1.0,1.0,14.0,0.19786808794137242,0.23547130946120806,0.0,0,0,23201
claymstehling,claymstehling,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23202
KHOU,KHOU,,0,2,2,0.0,5.0,5.0,1.0,1.0,1.0,0.0,17,0,23203
LSquallhart33,LSquallhart33,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23204
CarolynProctor,CarolynProctor,,0,1,1,0.0,1.0,1.0,14.0,0.20006747638326586,0.2386107053897944,0.0,0,0,23205
VinnyBarreras,VinnyBarreras,,0,5,5,0.0,5.0,5.0,14.0,0.20598469032707029,0.25187171124671076,0.0,0,0,23206
dillonerd,dillonerd,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,283,277,23207
mailmnb,mailmnb,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23208
Jstamz,Jstamz,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,17,0,23209
leastimnotu,leastimnotu,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23210
blogalley,blogalley,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23211
Megan_Park,Megan_Park,,0,1,1,0.0,1.0,1.0,14.0,0.17492625368731562,0.19670781719685668,0.0,0,0,23212
JakeHudes,JakeHudes,,0,1,1,0.0,3.0,3.0,14.0,0.2089657606777268,0.2558091308091301,0.0,0,0,23213
alkalinesky,alkalinesky,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,23214
jaypee69swag,jaypee69swag,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23215
Holupwhoadere13,Holupwhoadere13,,0,1,1,0.0,1.0,1.0,2.0,0.5454545454545454,0.5833333333333334,0.0,17,0,23216
McKatieJ,McKatieJ,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23217
el_gringo_duhal,el_gringo_duhal,,0,5,5,0.0,5.0,5.0,14.0,0.20524318730596758,0.25035767220641103,0.0,0,0,23218
BrazosValleyDSA,BrazosValleyDSA,,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,215
SCBennett2,SCBennett2,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,23219
coach_irish,coach_irish,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23220
avabishopp,avabishopp,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23221
wcusocialworks2,wcusocialworks2,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23222
Amerita,Amerita,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23223
_rac300,_rac300,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23224
AlexGleas,AlexGleas,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23225
Reggaejam16,Reggaejam16,,0,5,5,0.0,5.0,5.0,13.0,0.24958053691275167,0.3277399631181147,0.0,0,0,23227
RooseveltFwd,RooseveltFwd,,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,23226
chrismurray362,chrismurray362,,0,1,1,0.0,1.0,1.0,14.0,0.2039972432804962,0.24836865461865398,0.0,0,0,23228
keentone,keentone,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,23229
can_happen_here,can_happen_here,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23230
nadiaaghanem,nadiaaghanem,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23231
Jerry3741,Jerry3741,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23232
Jehwauhn,Jehwauhn,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23233
marleyfurr,marleyfurr,,1,1,2,1.0,1.0,2.0,1.0,1.0,1.0,1.9166666666666665,0,0,255
sgleftenant,sgleftenant,,0,2,2,0.0,2.0,2.0,15.0,0.17199302730970367,0.19938486813486883,0.0,0,0,23234
AB3RU,AB3RU,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,283,277,23235
Sinatra_Says,Sinatra_Says,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23236
scistar86,scistar86,,0,2,2,0.0,2.0,2.0,13.0,0.2483221476510067,0.3238264832014835,0.0,0,0,23237
GarrisonBlue,GarrisonBlue,,0,1,1,0.0,2.0,2.0,2.0,0.5454545454545454,0.5833333333333334,0.0,17,0,23238
crimson_creek,crimson_creek,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23239
leedagenais90,leedagenais90,,0,4,4,0.0,4.0,4.0,12.0,0.22458270106221548,0.2597620144495143,0.0,0,0,23240
KevinInABQ,KevinInABQ,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,283,277,23241
JaxDarkblade,JaxDarkblade,,0,2,2,0.0,2.0,2.0,14.0,0.2076464398456682,0.25529835217335145,0.0,0,0,23242
KenFernandezPHD,KenFernandezPHD,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23243
Jessi_Ashley,Jessi_Ashley,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23244
glebbern,glebbern,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,23245
LunaLuchadora23,LunaLuchadora23,,0,2,2,0.0,2.0,2.0,12.0,0.22742988859008836,0.26395683426933414,0.0,0,0,23246
LuisRodriguezMu,LuisRodriguezMu,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23247
ayduL716,ayduL716,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23248
BillScanlob,BillScanlob,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23249
sklaman,sklaman,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23250
Klee34036780,Klee34036780,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,23251
coulomberic50,coulomberic50,,0,1,1,0.0,1.0,1.0,2.0,0.6666666666666666,0.75,0.0,17,0,23252
MiamiCook113,MiamiCook113,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23253
MSMAGC,MSMAGC,,0,1,1,0.0,1.0,1.0,13.0,0.1195959595959596,0.13406825438075512,0.0,17,0,23254
ShadyBob,ShadyBob,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23255
segosity,segosity,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23256
Attalus_Soter,Attalus_Soter,,0,1,1,0.0,1.0,1.0,2.0,0.5454545454545454,0.5833333333333334,0.0,17,0,23257
AWizardInDallas,AWizardInDallas,,0,1,1,0.0,1.0,1.0,3.0,0.4090909090909091,0.462962962962963,0.0,17,0,23258
tlsmith1963,tlsmith1963,,0,3,3,0.0,3.0,3.0,13.0,0.21201287093314267,0.25137403349882254,0.0,0,0,23259
Mysterymanmeme,Mysterymanmeme,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23260
EdiliaGonzlez2,EdiliaGonzlez2,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,59,59,23261
TedGrunewald,TedGrunewald,,0,5,5,0.0,5.0,5.0,13.0,0.24751243781094528,0.32471570863530685,0.0,0,0,23262
henry_gillie,henry_gillie,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23263
Menza4Trump,Menza4Trump,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23264
PrinceJawani,PrinceJawani,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23265
theBZj,theBZj,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23266
Mariailona,Mariailona,,0,1,1,0.0,1.0,1.0,14.0,0.20006747638326586,0.2386107053897944,0.0,0,0,23267
ccfajardo,ccfajardo,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,23268
peoplepersson,peoplepersson,,0,1,1,0.0,1.0,1.0,13.0,0.24594931449937682,0.31957535707535734,0.0,0,0,23269
eemsmathis,eemsmathis,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23270
ReproJusticeNC,ReproJusticeNC,,0,1,1,0.0,1.0,1.0,15.0,0.17304881613563286,0.20142597173847243,0.0,0,0,23271
DiventareAdesso,DiventareAdesso,,0,1,1,0.0,1.0,1.0,15.0,0.17340363210310486,0.20190457534207593,0.0,0,0,23272
mccay_rl,mccay_rl,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23273
habanaclub18,habanaclub18,,0,2,2,0.0,2.0,2.0,14.0,0.20463187003110958,0.24660707160707107,0.0,0,0,23274
Alisand3,Alisand3,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,23275
Mychael_de_Leon,Mychael_de_Leon,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,23276
